contract,family,freeze_time,max_smoothed_activity,median_smoothed_activity,p95_smoothed_activity,peak_plateau_count,profile_id,session_date,smoothing_half_width_ticks,source_date,year
NQH9,midnight,2019-01-07T09:30:00-05:00,2.86255991188402883331121378,0.9069290756350868510966872638,2.228972612548541684000955573,16,7ae4e8e6fa2df217b9d7,2019-01-07,2,2019-01-07,2019
NQH9,full_overnight,2019-02-20T09:30:00-05:00,2.329191358646779158531422227,1.074845859163346268179751199,1.986039851748343152004652684,10,7b23a05c713d418e5f3e,2019-02-20,2,2019-02-20,2019
NQU9,midnight,2019-07-25T09:30:00-04:00,2.611029005881581852453466188,0.911865762554878111779604305,2.132360251438617379836278371,12,7b2654c425402875cc4f,2019-07-25,2,2019-07-25,2019
NQH9,full_overnight,2019-01-22T09:30:00-05:00,3.459273241228596554278204084,0.5887885765213250747142017335,2.787014256629169707036303449,17,7b26c9a0f1a92425cdf7,2019-01-22,2,2019-01-22,2019
NQM9,prior_rth,2019-03-18T16:00:00-04:00,2.43449399981242684521490158,1.001325436340367193689368906,2.143226729617848057700590231,15,7b39c7509a7066543541,2019-03-19,2,2019-03-18,2019
NQM9,midnight,2019-04-01T09:30:00-04:00,3.112226985093884376486132774,0.7509699743641054782015375555,2.86428679284604941904413751,7,7bb4bea3b83cde2e031a,2019-04-01,2,2019-04-01,2019
NQH0,prior_rth,2019-12-16T16:00:00-05:00,5.110342878695583442932637187,0.4496648326059276760564009666,3.7732666304422208838554376,12,7c17b8694d91ddb9a322,2019-12-17,2,2019-12-16,2019
NQU9,midnight,2019-09-03T09:30:00-04:00,2.260729214857350705835858743,0.9220286346555033222111367449,2.008418105000341114021345354,19,7c2c411cb90b0f7b5900,2019-09-03,2,2019-09-03,2019
NQZ9,prior_rth,2019-10-07T16:00:00-04:00,2.159774039019363499321351483,1.03708817627867394119997071,1.94042493939684842468192838,22,7c761367d5f8e83b3eb4,2019-10-08,2,2019-10-07,2019
NQU9,full_overnight,2019-08-14T09:30:00-04:00,2.968712518541797807633481781,0.7386139029367286283690815836,2.423638392784103132596909242,47,7ce22c86ae31bb056222,2019-08-14,2,2019-08-14,2019
NQH0,midnight,2019-12-27T09:30:00-05:00,2.540896034883022349316176542,0.871892448097007048226064477,2.120447302392089169476787354,6,7d2bca7ca7d14e1fedf6,2019-12-27,2,2019-12-27,2019
NQH9,full_overnight,2019-02-21T09:30:00-05:00,3.0217294611600899372944136,0.7746345503847557544792581564,2.445837258251736325901140573,17,7deb2cc3c002cf862300,2019-02-21,2,2019-02-21,2019
NQH9,opening_hour_rth,2019-01-09T10:30:00-05:00,2.009454395893179874271862237,0.8737101704636302021140163427,1.883414711336583664390293168,11,7e218ee42c509b11ef93,2019-01-09,2,2019-01-09,2019
NQM9,prior_rth,2019-04-25T16:00:00-04:00,3.59840841444812640395290646,0.7207170009156821214604569156,2.897067991524150267505398837,16,7e3218a8ac7ea1e44a9c,2019-04-26,2,2019-04-25,2019
NQU9,prior_rth,2019-06-19T16:00:00-04:00,3.297055756672005195839049798,0.8140818196404526638534944535,2.623746481991198826503205402,20,7f1d70f3ff6d4f86589c,2019-06-20,2,2019-06-19,2019
NQM9,opening_hour_rth,2019-05-31T10:30:00-04:00,1.960757837193968478366615549,1.08391424736031845615354072,1.795212383245696672975780443,8,7f32a9dd9e9d3a98ee77,2019-05-31,2,2019-05-31,2019
NQM9,opening_hour_rth,2019-06-05T10:30:00-04:00,2.001319909302638027745075908,1.027454263646982836860416678,1.816311903798434212299357627,16,7fa89eb38fdbe19e4f0f,2019-06-05,2,2019-06-05,2019
NQZ9,opening_hour_rth,2019-11-20T10:30:00-05:00,1.890016193133099721982303062,1.099896190759964634635422824,1.728865835567762045662675298,4,7fd6961b142db1114187,2019-11-20,2,2019-11-20,2019
NQM9,opening_hour_rth,2019-04-30T10:30:00-04:00,2.74379376366412911385546198,0.7966396265798973325354465814,2.547301394812832186944782139,7,7fe8f997d1e4ac5ee5e7,2019-04-30,2,2019-04-30,2019
NQH9,prior_rth,2019-02-26T16:00:00-05:00,2.883264582288971766743957147,0.752454826852609490198017821,2.476994846705804940014589312,17,803620f3bb4f3f4cb52d,2019-02-27,2,2019-02-26,2019
NQU9,midnight,2019-08-23T09:30:00-04:00,3.762409888941599014481185988,0.5839400646742545695756311556,2.752692533081237536697956977,22,805e171ed398327b06aa,2019-08-23,2,2019-08-23,2019
NQM9,opening_hour_rth,2019-06-14T10:30:00-04:00,1.620766522888600039322807256,1.109125449178306662262912769,1.513650309636019187760580462,6,8068e8db45317fae317a,2019-06-14,2,2019-06-14,2019
NQZ9,midnight,2019-12-05T09:30:00-05:00,2.648508645296233663157827372,0.8750943220195203849261788785,1.898113234403543341835267483,18,80c7ee704ec615e55919,2019-12-05,2,2019-12-05,2019
NQH0,opening_hour_rth,2019-12-18T10:30:00-05:00,2.109942483520245413436718408,0.9747918725272538900709213445,1.990863389355990596465675686,4,812647ec956a5b9f0624,2019-12-18,2,2019-12-18,2019
NQH9,opening_hour_rth,2019-02-15T10:30:00-05:00,2.582654737203854496735236446,0.7463808700101147801239361071,2.348302958161242112079484061,10,8198d11d99d8356428d8,2019-02-15,2,2019-02-15,2019
NQH9,opening_hour_rth,2019-03-01T10:30:00-05:00,3.421056902469395394954154178,0.6673854426167715626647364369,3.127408435273347438667808793,8,81c35edd1ce2984ff497,2019-03-01,2,2019-03-01,2019
NQZ9,opening_hour_rth,2019-09-26T10:30:00-04:00,2.929437846757020769643142459,0.5343580502892167223465567183,2.530117129199116675125249618,10,81e1bc7a70685b208915,2019-09-26,2,2019-09-26,2019
NQZ9,full_overnight,2019-10-16T09:30:00-04:00,2.86194342391848398460866643,0.8468176449413979755271553245,2.664346898323169244749600183,8,81eff032a52c2d30aad6,2019-10-16,2,2019-10-16,2019
NQZ9,opening_hour_rth,2019-10-01T10:30:00-04:00,2.054686024387989752633251686,0.926728153035105041753929346,1.874115745582869381594511188,23,825b4e37d9ad4cc00d08,2019-10-01,2,2019-10-01,2019
NQU9,opening_hour_rth,2019-06-17T10:30:00-04:00,3.185884874640088829050828417,0.8282658601511531199228396549,2.613299234662274933365151807,11,826a66a9024a6b490c6e,2019-06-17,2,2019-06-17,2019
NQM9,opening_hour_rth,2019-03-28T10:30:00-04:00,1.948675836963402551443082084,1.021366246001033932070361049,1.879611358130350863513740699,16,82c1c56a66996a586b6d,2019-03-28,2,2019-03-28,2019
NQM9,midnight,2019-03-18T09:30:00-04:00,2.564067110175622655634943634,0.5804891151548411902658064855,2.491135617276453923442371829,7,82ee03676e548b02c0ca,2019-03-18,2,2019-03-18,2019
NQM9,prior_rth,2019-06-06T16:00:00-04:00,3.196977639913463222999711487,0.6250641234790615612052990239,2.742092931408148719395732542,25,82f7e32b334851128bed,2019-06-07,2,2019-06-06,2019
NQU9,prior_rth,2019-07-31T16:00:00-04:00,6.770158213968189379430614779,0.6402482944276022965148201471,3.689206156491142255428192382,33,82faab9bb5a151437cbc,2019-08-01,2,2019-07-31,2019
NQZ9,opening_hour_rth,2019-11-06T10:30:00-05:00,3.029121050294962246757377396,0.5271046014210579308618400647,2.671852838551924160275654607,4,838792c30c8e11e6a789,2019-11-06,2,2019-11-06,2019
NQZ9,opening_hour_rth,2019-09-17T10:30:00-04:00,2.130178664228251892787634336,1.058899972480763795888245208,1.953639933205341186604100577,8,839c9ff1859e733a99e3,2019-09-17,2,2019-09-17,2019
NQM9,midnight,2019-04-25T09:30:00-04:00,1.825664107893377484727821417,1.024836848744861690429509258,1.680922698206028812735221538,10,83a75835b20a9382a479,2019-04-25,2,2019-04-25,2019
NQU9,midnight,2019-08-02T09:30:00-04:00,2.717367293620289341585314763,0.9158324771031392478784580225,2.294931260955171413946185534,22,83c700743904299140fc,2019-08-02,2,2019-08-02,2019
NQU9,full_overnight,2019-08-15T09:30:00-04:00,4.193368332801192331925467279,0.6410521880907978037128174995,2.98847201763539285746197191,46,84102c9422caaaabc909,2019-08-15,2,2019-08-15,2019
NQM9,opening_hour_rth,2019-04-26T10:30:00-04:00,3.042096635831371045496262053,0.8147064621008795899833688925,2.610112262397921559051092702,15,845835616589e96d0ea1,2019-04-26,2,2019-04-26,2019
NQM9,prior_rth,2019-03-27T16:00:00-04:00,2.451726334679591002295718258,0.9427403180946213798459984461,2.133108121391271118363806641,41,846040057c2418291870,2019-03-28,2,2019-03-27,2019
NQH9,midnight,2019-01-14T09:30:00-05:00,2.334409614629445215802378387,0.818732316527794306557490133,2.164040078789037634428620484,13,846148f7699d3ec4eadc,2019-01-14,2,2019-01-14,2019
NQM9,prior_rth,2019-03-29T16:00:00-04:00,2.67754435528553992314230983,0.7061319564750994678693491435,2.556426033360407453230379818,11,849712fc66edc9961f37,2019-04-01,2,2019-03-29,2019
NQM9,midnight,2019-03-28T09:30:00-04:00,2.373127139131902138261945313,0.8967601303299689855238726285,2.124501812027135332134039447,12,854518816b8dedf321d9,2019-03-28,2,2019-03-28,2019
NQM9,prior_rth,2019-04-05T16:00:00-04:00,3.340741650704518399369156574,0.657230002033258655962523964,2.930635308787719728484303593,3,858b16ee7c9124416ffd,2019-04-08,2,2019-04-05,2019
NQM9,prior_rth,2019-06-14T16:00:00-04:00,2.475000491655498273104679783,1.06309966214076654466758799,2.261752791197889186965907178,15,858eb0baab816319b8b8,2019-06-17,2,2019-06-14,2019
NQM9,prior_rth,2019-05-09T16:00:00-04:00,2.190948290842725028871523243,0.8741313293922040694576265533,2.034466276023254674395160717,36,85d389e8fccb78e938a5,2019-05-10,2,2019-05-09,2019
NQM9,midnight,2019-06-07T09:30:00-04:00,3.299705622663463607040913656,0.7665938925593917819771788372,2.717629700580082377774102452,11,85f146e66e92ea18a178,2019-06-07,2,2019-06-07,2019
NQZ9,full_overnight,2019-12-03T09:30:00-05:00,4.770055849266640701076233709,0.741757217824841266610075058,2.697315591135222086254054774,39,86258e18ac5a51bedbd9,2019-12-03,2,2019-12-03,2019
NQM9,full_overnight,2019-04-18T09:30:00-04:00,2.491875771439011163737863542,0.8876177795884070385322024529,2.30657229822142894315253842,14,862da6fc3754246fccf7,2019-04-18,2,2019-04-18,2019
NQM9,prior_rth,2019-04-23T16:00:00-04:00,5.793375374544042645062682527,0.6280916431332783878877063408,2.556066769099665882499409031,26,8697b3336f8bd8e5df8a,2019-04-24,2,2019-04-23,2019
NQM9,full_overnight,2019-05-21T09:30:00-04:00,2.822486380012568227909129961,0.965198531248144667531695867,2.096414473904089285061156537,20,86ade12d2263c2cd5992,2019-05-21,2,2019-05-21,2019
NQZ9,prior_rth,2019-12-11T16:00:00-05:00,2.112548888401454524001269863,1.032561396812862859143079967,1.839634990376927140632689132,17,874e0aa9a73ce8a7e115,2019-12-12,2,2019-12-11,2019
NQM9,midnight,2019-03-13T09:30:00-04:00,2.878103817525187013183289606,0.936232548946779194986278691,2.182971001798235998313067563,11,876291b359d28d0a05f9,2019-03-13,2,2019-03-13,2019
NQU9,full_overnight,2019-07-23T09:30:00-04:00,2.39982671879198083983501752,0.9877075652331387977093938755,2.185644962078349287483259021,12,8793820458c41753f43f,2019-07-23,2,2019-07-23,2019
NQH9,opening_hour_rth,2019-01-16T10:30:00-05:00,3.982780591863741205926170571,0.674003125452916721991131124,3.409150104910797561662273853,7,87bf22487d8a35264d13,2019-01-16,2,2019-01-16,2019
NQM9,full_overnight,2019-05-02T09:30:00-04:00,3.421579138707360315777265163,0.5988465893439291673192527185,3.127279860582676804408853201,20,88ab654a6c38719c65c2,2019-05-02,2,2019-05-02,2019
NQZ9,prior_rth,2019-11-14T16:00:00-05:00,2.455990783381015530590989294,0.7407452537493182001823353201,2.263234733426383807872887562,15,88d9473f10032b6dc6ec,2019-11-15,2,2019-11-14,2019
NQU9,midnight,2019-08-22T09:30:00-04:00,2.94103293095082216151614358,0.754632382305136114728805451,2.255082854185860172935086567,18,88f287a8c7cf18f05b3d,2019-08-22,2,2019-08-22,2019
NQZ9,opening_hour_rth,2019-09-27T10:30:00-04:00,3.605472170163515174753175846,0.7328948243126274685360100429,3.045878307566256508989937836,16,88ffa00fb76199ee6841,2019-09-27,2,2019-09-27,2019
NQH9,prior_rth,2019-02-21T16:00:00-05:00,2.426547881557326164910584444,0.9267029596865153064197560855,2.222782700989253686658387606,18,8942aa655277b799a8c7,2019-02-22,2,2019-02-21,2019
NQZ9,full_overnight,2019-09-26T09:30:00-04:00,3.1803753032068626153807049,0.933943382063177405524895007,2.6431934181119404153194875,11,89466ce4672ddf846e60,2019-09-26,2,2019-09-26,2019
NQU9,full_overnight,2019-06-19T09:30:00-04:00,3.234987176380940133131417248,0.6533768050088401369379147365,3.024556619742614322296137811,5,8988e7d27a9505398972,2019-06-19,2,2019-06-19,2019
NQU9,opening_hour_rth,2019-06-18T10:30:00-04:00,5.124783524261526220682738921,0.4740569089303322827248838873,4.052746689798554870491847978,6,89b5731246cab965d601,2019-06-18,2,2019-06-18,2019
NQZ9,full_overnight,2019-10-21T09:30:00-04:00,5.94501833795398193007658963,0.552461361366727799061665555,3.895318085073512489642567984,14,89dc5793cf24f28c67b0,2019-10-21,2,2019-10-21,2019
NQM9,prior_rth,2019-06-10T16:00:00-04:00,2.403959097690225542380514262,0.9058955950453176181572917645,2.08338087346945407071375791,28,89fb1eeeb7b06c16e69a,2019-06-11,2,2019-06-10,2019
NQM9,full_overnight,2019-03-15T09:30:00-04:00,2.670305143137698382421028433,0.6947564328094945294550255035,2.565951571938013809708578188,13,89fc17baa7ede165e4c2,2019-03-15,2,2019-03-15,2019
NQZ9,prior_rth,2019-09-27T16:00:00-04:00,2.492691581173860406137712224,0.8134584375516779814146893825,2.263727264619944131590225656,43,8a3d712cb05d7b60fb18,2019-09-30,2,2019-09-27,2019
NQU9,full_overnight,2019-09-10T09:30:00-04:00,2.60982522843609379077530275,0.9036375635619755650000405765,2.064811951351473209874684472,20,8a6124c3a1d7022a8316,2019-09-10,2,2019-09-10,2019
NQM9,prior_rth,2019-05-10T16:00:00-04:00,2.306919883234299194427357052,0.9303056503013299235105371237,1.968468299874990792873398657,55,8ad724d50e2341c9f061,2019-05-13,2,2019-05-10,2019
NQZ9,prior_rth,2019-12-09T16:00:00-05:00,2.445445967457990518012015981,0.9553264397344470742060650015,2.066393624086265784773708251,19,8b1ee3ef04df485fd87e,2019-12-10,2,2019-12-09,2019
NQU9,prior_rth,2019-09-03T16:00:00-04:00,2.185496307398813019180004293,0.918873551964799961448173942,1.929776689950671257744933516,23,8ba0a09a6fdb69218df3,2019-09-04,2,2019-09-03,2019
NQM9,prior_rth,2019-05-08T16:00:00-04:00,2.863615209478850490261200388,0.903683735218632104761389662,2.267421620568038382606822093,19,8bdf4781d229f7bbeb8e,2019-05-09,2,2019-05-08,2019
NQZ9,prior_rth,2019-10-24T16:00:00-04:00,2.566824050555676807677069724,0.8370103700758711038486787846,2.324853828159960938033689647,22,8be70d3689483a6c0807,2019-10-25,2,2019-10-24,2019
NQZ9,prior_rth,2019-11-05T16:00:00-05:00,2.883378703589998588905212627,0.939050335857158166035659783,2.166127579591363579034451937,9,8bebeb660deea8543d97,2019-11-06,2,2019-11-05,2019
NQM9,midnight,2019-05-15T09:30:00-04:00,1.976691881607854453602334426,0.958201569166047982024573746,1.713459609644593324810222912,27,8c0371c3b212714419ab,2019-05-15,2,2019-05-15,2019
NQZ9,full_overnight,2019-12-04T09:30:00-05:00,3.354462286504806689876146778,0.6812920202319419725884826624,2.664906983495462831653260609,21,8c34f970d449c55e4291,2019-12-04,2,2019-12-04,2019
NQU9,prior_rth,2019-07-09T16:00:00-04:00,3.22056691517346056652326488,0.8091521771680387563339975645,2.60602173347058339457323172,20,8c3f8d2c01495189e8b6,2019-07-10,2,2019-07-09,2019
NQU9,opening_hour_rth,2019-07-29T10:30:00-04:00,3.571436838040703727800646581,0.8427710466442224731887934915,1.927961777030512057060637874,16,8c65bf5e6296a8330bbf,2019-07-29,2,2019-07-29,2019
NQZ9,full_overnight,2019-10-11T09:30:00-04:00,2.891486655824089721695251211,0.824677302617754444940926046,2.485930910980030427328678438,20,8c7ead49df7d1b6bc223,2019-10-11,2,2019-10-11,2019
NQZ9,opening_hour_rth,2019-11-19T10:30:00-05:00,2.435655853556973829438780679,0.956963425535914384475687113,2.286498438531446459196439586,8,8cba83d25b13784ead3c,2019-11-19,2,2019-11-19,2019
NQU9,prior_rth,2019-09-12T16:00:00-04:00,2.869531173720471234058648216,0.8379624878431494711083421791,2.286474339748760228915177208,18,8d19b080209e937c4310,2019-09-13,2,2019-09-12,2019
NQZ9,opening_hour_rth,2019-12-06T10:30:00-05:00,1.95410309951406788185903572,1.070690638999710176582541365,1.86454222682724390336317473,7,8d7d80fda9fa31ec1a39,2019-12-06,2,2019-12-06,2019
NQU9,full_overnight,2019-08-20T09:30:00-04:00,2.63653965028901495897654317,0.864783085435068435652502844,2.369610681290091549210106069,14,8df9f83e4f3f6d858f53,2019-08-20,2,2019-08-20,2019
NQM9,opening_hour_rth,2019-06-11T10:30:00-04:00,2.569877076093422331269683446,0.733470050678825343971867718,2.393101262821660953114107148,9,8e12a01d58898a978262,2019-06-11,2,2019-06-11,2019
NQM9,prior_rth,2019-05-17T16:00:00-04:00,3.443892040740856035757372983,0.842113152724257081955422321,2.920727203948764493361376382,26,8e708d5a4f1701a7d126,2019-05-20,2,2019-05-17,2019
NQZ9,prior_rth,2019-11-19T16:00:00-05:00,2.903841283893234764156338546,0.5266532740107715322032611255,2.590953339785322957903116052,17,8ed6d5f287699f746ffd,2019-11-20,2,2019-11-19,2019
NQU9,midnight,2019-07-12T09:30:00-04:00,2.01875166461640050318363249,1.035023810542121865046000056,1.879243423235653149173522876,6,90161bb40f669f5e16d4,2019-07-12,2,2019-07-12,2019
NQM9,opening_hour_rth,2019-03-26T10:30:00-04:00,2.147178888890710327848517204,0.731642550154373173192112876,2.033152879870268125491460373,13,907790c0ebbf44587d4f,2019-03-26,2,2019-03-26,2019
NQU9,midnight,2019-06-27T09:30:00-04:00,2.587786624575720947600975452,1.091032314612298202764420317,2.07938854287596599876249297,16,9087fdbef81c0e5e7bff,2019-06-27,2,2019-06-27,2019
NQU9,midnight,2019-09-11T09:30:00-04:00,3.468035832335692326004637162,0.755085945829772817461500414,2.989519096159659658571797898,12,9092d8e84187b8ee41b8,2019-09-11,2,2019-09-11,2019
NQM9,prior_rth,2019-06-04T16:00:00-04:00,3.089018771852624492415763353,0.9009703025886219604112836955,2.281715336779628764820774786,40,90e8b5926d7dcf450dbc,2019-06-05,2,2019-06-04,2019
NQM9,midnight,2019-03-29T09:30:00-04:00,2.118676282451643815723718928,0.8704444637863798077405677675,1.962101418907501871237756762,13,912ecc2b0cce83edc4ea,2019-03-29,2,2019-03-29,2019
NQZ9,midnight,2019-09-23T09:30:00-04:00,3.17016308104691501096391083,0.890276016595253915089723677,2.601985177114723081756203618,18,91a6e456b73d622f7921,2019-09-23,2,2019-09-23,2019
NQM9,midnight,2019-06-03T09:30:00-04:00,2.045713750115594874525132498,0.8769747584457137193951510553,1.996319102932051425153514332,18,9241e29257df83601e2f,2019-06-03,2,2019-06-03,2019
NQH9,prior_rth,2019-01-11T16:00:00-05:00,2.199663595145326588318714302,0.8582589148191520670478061355,2.099579090994145593577698848,10,92bdb8f4d5d27005ce55,2019-01-14,2,2019-01-11,2019
NQM9,full_overnight,2019-03-25T09:30:00-04:00,3.245376480708158178970492482,0.813163370723339742834472454,2.94969129049434548415905124,29,92c0f3cd641c35108164,2019-03-25,2,2019-03-25,2019
NQZ9,opening_hour_rth,2019-12-09T10:30:00-05:00,4.412193193351286700848815449,0.5895883146025866200755161456,3.558400177436489557990064297,8,92c8f77fc69fab586b65,2019-12-09,2,2019-12-09,2019
NQH9,midnight,2019-02-01T09:30:00-05:00,2.645443537583316688826513369,0.798207212977975788437780043,2.439195140975172880014586136,10,92dc8d8ac21739a5cdc9,2019-02-01,2,2019-02-01,2019
NQM9,full_overnight,2019-05-22T09:30:00-04:00,2.283812795482126747186821218,1.077924783252106924534461366,1.998842134488941793882243762,21,92e781ffb7651d9e6f6c,2019-05-22,2,2019-05-22,2019
NQU9,opening_hour_rth,2019-08-15T10:30:00-04:00,2.773173309248870743697675344,0.623094223194160117001232957,2.560821722925592778608008164,8,92f0ae151cf362018a4c,2019-08-15,2,2019-08-15,2019
NQZ9,opening_hour_rth,2019-10-23T10:30:00-04:00,1.948616308152036241330840153,0.928651416465288155692450836,1.839466283910329183865987822,10,92f148645fe6b6f6e2d5,2019-10-23,2,2019-10-23,2019
NQM9,prior_rth,2019-03-28T16:00:00-04:00,2.311003352707849531742477829,0.820640449879493536405019,2.089560040375111612229870378,26,93079a201d80d77bd943,2019-03-29,2,2019-03-28,2019
NQU9,opening_hour_rth,2019-09-11T10:30:00-04:00,2.097335552105037949725118716,0.94183863780043699746950505,1.868077103615538156767631171,11,930a21e312a523b91ac8,2019-09-11,2,2019-09-11,2019
NQU9,opening_hour_rth,2019-06-24T10:30:00-04:00,2.413278110757837246653511829,0.7830440859268710057798479208,2.261139975822052494019770879,6,931da3daa1a1f92a61f5,2019-06-24,2,2019-06-24,2019
NQZ9,midnight,2019-10-09T09:30:00-04:00,3.668341535693327986990485193,0.771331236869526883141508365,2.989321092182715626465075894,27,9386654408960a7f1bf0,2019-10-09,2,2019-10-09,2019
NQZ9,midnight,2019-12-03T09:30:00-05:00,6.281582899892733318854326409,0.759618047779629990827965039,2.761035657302046206410947438,33,93e66c1cc9ac3b262be5,2019-12-03,2,2019-12-03,2019
NQZ9,prior_rth,2019-10-14T16:00:00-04:00,2.452667304321100147559359838,0.549758378034889461968632365,2.324612800654391429645422821,9,943f8bf4d8eb0571a6a5,2019-10-15,2,2019-10-14,2019
NQM9,opening_hour_rth,2019-05-14T10:30:00-04:00,2.482948546359584551519160651,0.879235650942157424725056249,2.253303506921658429938912726,15,94dc0a005ca2fdef43e6,2019-05-14,2,2019-05-14,2019
NQM9,midnight,2019-04-23T09:30:00-04:00,1.920844085541643856570931422,1.006659280309020555503714226,1.747616546898375187434435624,10,955dc1d40b7fd8f289f4,2019-04-23,2,2019-04-23,2019
NQM9,prior_rth,2019-04-24T16:00:00-04:00,3.046199557544834055812628323,0.854490000935898342260192078,2.477460843855327634631890151,11,96489075408061c73912,2019-04-25,2,2019-04-24,2019
NQM9,midnight,2019-04-12T09:30:00-04:00,3.08576799121498340731128412,0.6445806924847061030548992255,2.776801208170388265414968422,13,9651afae5a420a05470d,2019-04-12,2,2019-04-12,2019
NQH9,full_overnight,2019-01-14T09:30:00-05:00,4.696852290173303087797764191,0.6373341692611978860955863051,3.822290748044506158796597388,22,96645068a759d1118368,2019-01-14,2,2019-01-14,2019
NQU9,opening_hour_rth,2019-08-02T10:30:00-04:00,2.144693677106642489300914503,0.8886081805125534887714273065,1.909394199754195148789269508,16,9693dd08d4730984eea1,2019-08-02,2,2019-08-02,2019
NQZ9,full_overnight,2019-09-30T09:30:00-04:00,2.565653779522971384388341756,0.8692588618760041815981666311,2.215868565253004732366278136,15,97550850efff4563c30f,2019-09-30,2,2019-09-30,2019
NQM9,prior_rth,2019-03-12T16:00:00-04:00,2.228531215604246583402986292,0.9492655011863643637713432445,2.00941574340478886063835053,16,9756242df313dec089f1,2019-03-13,2,2019-03-12,2019
NQM9,prior_rth,2019-05-30T16:00:00-04:00,1.959536621196140640856944366,0.9369601896253539914080141106,1.894729394621278653654458921,15,9762055ccb3e0a99e4ec,2019-05-31,2,2019-05-30,2019
NQU9,full_overnight,2019-08-07T09:30:00-04:00,2.902435940103420483319480698,0.8602605726531137912231545468,2.377763018023737239784536871,43,97baca979100e8d9e418,2019-08-07,2,2019-08-07,2019
NQZ9,full_overnight,2019-10-02T09:30:00-04:00,3.174942089345398318956220847,1.014260056614077580367937967,2.281783114597740581314537724,30,97d40e73a1ab4b85f75a,2019-10-02,2,2019-10-02,2019
NQH9,midnight,2019-01-31T09:30:00-05:00,2.668680877937439012581454253,0.8756731082102349648406961955,2.44726697123782240186004512,10,97e4731a08df9e329d23,2019-01-31,2,2019-01-31,2019
NQH0,midnight,2019-12-17T09:30:00-05:00,2.286932719591086672556472669,0.9256204082078988832781357298,2.07095235768689336033334748,9,97fccafd6a330ef8cf8f,2019-12-17,2,2019-12-17,2019
NQU9,opening_hour_rth,2019-09-12T10:30:00-04:00,1.973050867952843335870399557,1.028470518763520176370646841,1.702395681517108135464105837,14,985bcd84059d6800a613,2019-09-12,2,2019-09-12,2019
NQU9,opening_hour_rth,2019-08-06T10:30:00-04:00,2.561131365747230879607829416,0.8239929314569705635814446325,2.335183676643133044907483523,16,9879263c791495ebb578,2019-08-06,2,2019-08-06,2019
NQU9,prior_rth,2019-07-05T16:00:00-04:00,1.826911969440891896304976289,1.055643468430337669825124403,1.697447014208830430376373519,24,9888a910ca89e4a8c6d7,2019-07-08,2,2019-07-05,2019
NQM9,opening_hour_rth,2019-05-10T10:30:00-04:00,2.10001132614075636035489079,0.844759745422413319308639316,2.037112363054346300395155641,17,98a06ce30213e3ab7d7d,2019-05-10,2,2019-05-10,2019
NQZ9,midnight,2019-10-10T09:30:00-04:00,3.083715243437671533818956037,0.670459454773687812292179576,2.828087858780937503718508372,10,98b79510430e984746d8,2019-10-10,2,2019-10-10,2019
NQU9,full_overnight,2019-08-30T09:30:00-04:00,2.809328445798558238767714878,0.8621108618385223623356126693,2.145240337419507097784522766,23,98ecfe9dbc2830f32c72,2019-08-30,2,2019-08-30,2019
NQM9,prior_rth,2019-04-04T16:00:00-04:00,3.153780065033893145785768956,0.744392277630370529694178426,2.800045527668318431978805004,15,991fe8d2e10a0a122e81,2019-04-05,2,2019-04-04,2019
NQH9,prior_rth,2019-01-04T16:00:00-05:00,4.162684061616708679524564707,0.738347948433744516401683707,3.003706955818044842355181557,52,994057696f8d6e367c1c,2019-01-07,2,2019-01-04,2019
NQH9,midnight,2019-02-07T09:30:00-05:00,2.71993990342946684232830588,0.8511717049951097867826116695,2.457744261765711490432146293,10,99745143c39e210e7810,2019-02-07,2,2019-02-07,2019
NQM9,opening_hour_rth,2019-04-25T10:30:00-04:00,3.215399867543280516353177032,0.7771532422548778635134700704,2.379873916981314088320652494,12,99a909474b84c9121dfd,2019-04-25,2,2019-04-25,2019
NQZ9,prior_rth,2019-11-08T16:00:00-05:00,3.72016197320015019945167266,0.6978082136215948522027635536,2.921179079924093638850684898,15,99da35a3c3199a037990,2019-11-11,2,2019-11-08,2019
NQH9,opening_hour_rth,2019-01-18T10:30:00-05:00,1.886516087873499540836402483,1.064899997786060072604656716,1.784522667548200094615147271,11,9a5220275e83f1deefea,2019-01-18,2,2019-01-18,2019
NQH0,opening_hour_rth,2019-12-23T10:30:00-05:00,2.040732266681860149154039463,0.9632116116796300549506132943,1.995603850699142573362554838,2,9b7e0b7f464632e8cea7,2019-12-23,2,2019-12-23,2019
NQZ9,midnight,2019-10-28T09:30:00-04:00,2.44266050093651042179220654,0.8269203390228110634022965414,1.952256067423639375500769376,10,9b920e944e80b7ce0e7c,2019-10-28,2,2019-10-28,2019
NQH9,midnight,2019-01-28T09:30:00-05:00,4.584034388554493874907780723,0.3821120714567454134645000809,4.061080216765781269033167739,16,9bcbe2d1343fe8d860c9,2019-01-28,2,2019-01-28,2019
NQH9,opening_hour_rth,2019-02-21T10:30:00-05:00,3.82132534866764841814194804,0.631041961689435602465411205,3.562997719605997364269944123,15,9bd4551702b78fb1ec62,2019-02-21,2,2019-02-21,2019
NQH9,midnight,2019-01-15T09:30:00-05:00,2.811200613026609620045255701,0.8075236709510237933687316222,2.439064093954974616631424243,11,9bed6b76a02dbad9c0d1,2019-01-15,2,2019-01-15,2019
