contract,family,freeze_time,max_raw_activity,mean_active_tpo,mean_active_volume,median_raw_activity,positive_tpo_ticks,positive_volume_ticks,profile_id,session_date,source_date,year
NQU9,full_overnight,2019-08-22T09:30:00-04:00,2.566353497258760074022737359516507781209,26.28239202657807308970099668,459.4385382059800664451827243,0.8446453432747952008761455002265137799181,301,301,0754eec74e603fc9404c,2019-08-22,2019-08-22,2019
NQU9,full_overnight,2019-06-26T09:30:00-04:00,4.802538385862677243493897921528646610379,20.36391437308868501529051988,319.0642201834862385321100924,0.7138040150654105891738847838856841000749,327,327,0816a70bca8da5dd37cf,2019-06-26,2019-06-26,2019
NQZ9,prior_rth,2019-09-23T16:00:00-04:00,2.747686258978670506045488995387997580778,22.12068965517241379310344828,1017.594827586206896551724138,1.013630524789123600912343218,232,232,0886830907bd7f562b9e,2019-09-24,2019-09-23,2019
NQM9,prior_rth,2019-05-14T16:00:00-04:00,3.644392444042300215340679165787367364407,16.90769230769230769230769231,868.5846153846153846153846154,0.9157849583637762679925878619051795558104,455,455,088dc15f93cd4106fdad,2019-05-15,2019-05-14,2019
NQU9,opening_hour_rth,2019-06-21T10:30:00-04:00,2.022263243566139284900849381762472063738,10.85123966942148760330578512,625.3719008264462809917355373,1.210532422623416262533282421928439318035,121,121,092399182ac8a87c17ab,2019-06-21,2019-06-21,2019
NQU9,midnight,2019-08-15T09:30:00-04:00,3.901768660630692227466142727235069688356,18.30894308943089430894308943,333.1707317073170731707317069,0.684134375237529483660092553,738,738,098f84fa38635711bb8e,2019-08-15,2019-08-15,2019
NQM9,prior_rth,2019-06-07T16:00:00-04:00,6.243779044660948463782566444830661121618,11.36971830985915492957746479,630.1637323943661971830985915,0.3955594046310657129975345768,568,568,09946e5c23d4668a278e,2019-06-10,2019-06-07,2019
NQM9,full_overnight,2019-04-26T09:30:00-04:00,3.684494896651848078261969549058426874105,21.53413654618473895582329317,395.2329317269076305220883532,0.6825895575240343260029570549624672325839,249,249,09e63a4daac9f7527e52,2019-04-26,2019-04-26,2019
NQZ9,full_overnight,2019-11-12T09:30:00-05:00,3.135761749777360375080091283796061903255,24.59340659340659340659340659,330.3516483516483516483516484,0.790385759344776596016175848,182,182,0a4720417b22b0fe62ff,2019-11-12,2019-11-12,2019
NQU9,opening_hour_rth,2019-07-31T10:30:00-04:00,1.983629759504717283932532814016023773701,10.40594059405940594059405941,736.5742574257425742574257426,1.044459165830173822822809859599700716216,101,101,0acb9ac11443686ee1c3,2019-07-31,2019-07-31,2019
